comment,aspect,polarity
http://example.org/tic-absa/comment/58a7ac91ec4a8938d4000d1b,evaluacion,neutral
http://example.org/tic-absa/comment/58a84057ec4a89c761000d5f,contenido,neutral
http://example.org/tic-absa/comment/58a85959ec4a896c9b000d84,docente,negative
http://example.org/tic-absa/comment/58a85959ec4a896c9b000d84,interaccion,negative
http://example.org/tic-absa/comment/58a85959ec4a896c9b000d84,plataforma,negative
http://example.org/tic-absa/comment/58a86636ec4a89c761000d66,docente,positive
http://example.org/tic-absa/comment/58a86636ec4a89c761000d66,interaccion,positive
http://example.org/tic-absa/comment/58a896adec4a89c761000d70,contenido,neutral
http://example.org/tic-absa/comment/58a92b25ec4a8938d4000d38,interaccion,neutral
http://example.org/tic-absa/comment/58aa4c8cec4a89c761000d92,docente,neutral
http://example.org/tic-absa/comment/58aa702cec4a89c761000d96,contenido,neutral
http://example.org/tic-absa/comment/58aad286ec4a8938d4000d53,docente,neutral
http://example.org/tic-absa/comment/58aad286ec4a8938d4000d53,interaccion,neutral
http://example.org/tic-absa/comment/58aaeb97ec4a896c9b000dc1,interaccion,negative
http://example.org/tic-absa/comment/58aafa29ec4a89c761000d9d,contenido,neutral
http://example.org/tic-absa/comment/58aafa29ec4a89c761000d9d,interaccion,neutral
http://example.org/tic-absa/comment/58aafa29ec4a89c761000d9d,plataforma,neutral
http://example.org/tic-absa/comment/58aafb22ec4a8938d4000d56,evaluacion,neutral
http://example.org/tic-absa/comment/58aafba4ec4a894498000f42,interaccion,neutral
http://example.org/tic-absa/comment/58ab0becec4a89c761000d9f,docente,neutral
http://example.org/tic-absa/comment/58ab12d7ec4a894498000f43,contenido,neutral
http://example.org/tic-absa/comment/58ab1418ec4a894498000f44,contenido,neutral
http://example.org/tic-absa/comment/58ab1418ec4a894498000f44,evaluacion,neutral
http://example.org/tic-absa/comment/58ab1546ec4a8938d4000d5a,evaluacion,neutral
http://example.org/tic-absa/comment/58ab15c9ec4a896c9b000dc6,contenido,neutral
http://example.org/tic-absa/comment/58ab457aec4a8938d4000d5f,docente,neutral
http://example.org/tic-absa/comment/58ab838eec4a894498000f50,docente,neutral
http://example.org/tic-absa/comment/58aba47cec4a896c9b000dd7,docente,neutral
http://example.org/tic-absa/comment/58abb9d7ec4a896c9b000ddc,interaccion,neutral
http://example.org/tic-absa/comment/58aca54cec4a896c9b000def,contenido,neutral
http://example.org/tic-absa/comment/58acf46dec4a894498000f7e,docente,neutral
http://example.org/tic-absa/comment/58ad03ffec4a894498000f7f,evaluacion,neutral
http://example.org/tic-absa/comment/58ad4276ec4a8938d4000d99,interaccion,neutral
http://example.org/tic-absa/comment/58ad4276ec4a8938d4000d99,plataforma,neutral
http://example.org/tic-absa/comment/58adfae7ec4a89c761000dd8,evaluacion,neutral
http://example.org/tic-absa/comment/58ae0836ec4a8938d4000da4,docente,neutral
http://example.org/tic-absa/comment/58ae0d61ec4a894498000f9b,docente,neutral
http://example.org/tic-absa/comment/58ae125dec4a8938d4000da5,evaluacion,neutral
http://example.org/tic-absa/comment/58ae125dec4a8938d4000da5,plataforma,neutral
http://example.org/tic-absa/comment/58ae322bec4a89c761000ddc,docente,neutral
http://example.org/tic-absa/comment/58ae322bec4a89c761000ddc,plataforma,neutral
http://example.org/tic-absa/comment/58ae338dec4a8938d4000da7,docente,neutral
http://example.org/tic-absa/comment/58ae338dec4a8938d4000da7,evaluacion,neutral
http://example.org/tic-absa/comment/58ae443bec4a8938d4000dab,plataforma,neutral
http://example.org/tic-absa/comment/58ae48d2ec4a89c761000ddf,docente,neutral
http://example.org/tic-absa/comment/58ae48d2ec4a89c761000ddf,evaluacion,neutral
http://example.org/tic-absa/comment/58ae5211ec4a894498000fa8,contenido,neutral
http://example.org/tic-absa/comment/58ae5859ec4a89c761000de4,docente,neutral
http://example.org/tic-absa/comment/58ae5859ec4a89c761000de4,interaccion,neutral
http://example.org/tic-absa/comment/58ae5ab8ec4a894498000fae,docente,neutral
http://example.org/tic-absa/comment/58ae5ab8ec4a894498000fae,interaccion,neutral
http://example.org/tic-absa/comment/58ae5ab8ec4a894498000fae,plataforma,neutral
http://example.org/tic-absa/comment/58ae6c5bec4a894498000fb2,docente,neutral
http://example.org/tic-absa/comment/58ae6c5bec4a894498000fb2,evaluacion,neutral
http://example.org/tic-absa/comment/58ae6ec0ec4a894498000fb3,docente,neutral
http://example.org/tic-absa/comment/58ae6ec0ec4a894498000fb3,interaccion,neutral
http://example.org/tic-absa/comment/58ae70a9ec4a89c761000de7,docente,neutral
http://example.org/tic-absa/comment/58ae727aec4a894498000fb6,docente,neutral
http://example.org/tic-absa/comment/58aefaabec4a896c9b000e26,contenido,neutral
http://example.org/tic-absa/comment/58afa54cec4a8938d4000dcc,docente,neutral
http://example.org/tic-absa/comment/58b02450ec4a89c761000e02,evaluacion,neutral
http://example.org/tic-absa/comment/58b02450ec4a89c761000e02,interaccion,neutral
http://example.org/tic-absa/comment/58b024ebec4a894498000fd0,contenido,neutral
http://example.org/tic-absa/comment/58b024ebec4a894498000fd0,evaluacion,neutral
http://example.org/tic-absa/comment/58b024ebec4a894498000fd0,interaccion,neutral
http://example.org/tic-absa/comment/58b05de2ec4a894498000fd7,contenido,neutral
http://example.org/tic-absa/comment/58b0edcaec4a894498000fe3,evaluacion,neutral
http://example.org/tic-absa/comment/58b380cbec4a896c9b000e79,docente,neutral
http://example.org/tic-absa/comment/58b38cfcec4a89c761000e29,docente,neutral
http://example.org/tic-absa/comment/58b41b5fec4a894498001028,evaluacion,neutral
http://example.org/tic-absa/comment/58b41b5fec4a894498001028,interaccion,neutral
http://example.org/tic-absa/comment/58b422a8ec4a894498001029,docente,neutral
http://example.org/tic-absa/comment/58b422a8ec4a894498001029,evaluacion,neutral
http://example.org/tic-absa/comment/58b4616dec4a89449800102d,contenido,neutral
http://example.org/tic-absa/comment/58b462b8ec4a89c761000e35,plataforma,neutral
http://example.org/tic-absa/comment/58b4636bec4a8938d4000e0a,plataforma,neutral
http://example.org/tic-absa/comment/58b5681bec4a894498001033,plataforma,neutral
http://example.org/tic-absa/comment/58b600cbec4a8938d4000e17,docente,neutral
http://example.org/tic-absa/comment/58b600cbec4a8938d4000e17,evaluacion,neutral
http://example.org/tic-absa/comment/58b63381ec4a8938d4000e18,evaluacion,neutral
http://example.org/tic-absa/comment/58b63aadec4a8938d4000e1c,interaccion,neutral
http://example.org/tic-absa/comment/58b6cdb3ec4a896c9b000e96,evaluacion,neutral
http://example.org/tic-absa/comment/58b6cdb3ec4a896c9b000e96,interaccion,neutral
http://example.org/tic-absa/comment/58b6efd6ec4a8938d4000e22,contenido,neutral
http://example.org/tic-absa/comment/58b6fd1eec4a896c9b000e9a,docente,negative
http://example.org/tic-absa/comment/58b6fd1eec4a896c9b000e9a,interaccion,negative
http://example.org/tic-absa/comment/58b70846ec4a896c9b000e9b,docente,negative
http://example.org/tic-absa/comment/58b7159fec4a8938d4000e2d,docente,negative
http://example.org/tic-absa/comment/58b7159fec4a8938d4000e2d,interaccion,negative
http://example.org/tic-absa/comment/58b73fbbec4a89449800104f,docente,neutral
http://example.org/tic-absa/comment/58b7591bec4a89c761000e66,plataforma,neutral
http://example.org/tic-absa/comment/58b75972ec4a896c9b000ea6,interaccion,neutral
http://example.org/tic-absa/comment/58b759c8ec4a8938d4000e31,evaluacion,neutral
http://example.org/tic-absa/comment/58b75a2cec4a894498001050,evaluacion,neutral
http://example.org/tic-absa/comment/58b75ac0ec4a896c9b000ea8,evaluacion,neutral
http://example.org/tic-absa/comment/58b75b5dec4a8938d4000e32,interaccion,neutral
http://example.org/tic-absa/comment/58b75c37ec4a896c9b000ea9,interaccion,neutral
http://example.org/tic-absa/comment/58b82153ec4a89c761000e71,docente,negative
http://example.org/tic-absa/comment/58b839a8ec4a896c9b000ebb,plataforma,neutral
http://example.org/tic-absa/comment/58b8406fec4a89449800105f,interaccion,neutral
http://example.org/tic-absa/comment/58b8792cec4a894498001065,docente,neutral
http://example.org/tic-absa/comment/58b885bdec4a894498001067,docente,neutral
http://example.org/tic-absa/comment/58b885bdec4a894498001067,evaluacion,neutral
http://example.org/tic-absa/comment/58b885bdec4a894498001067,interaccion,neutral
http://example.org/tic-absa/comment/58b885bdec4a894498001067,plataforma,neutral
http://example.org/tic-absa/comment/58b8954aec4a896c9b000ec4,docente,neutral
http://example.org/tic-absa/comment/58b98dfdec4a89c761000e8c,docente,neutral
http://example.org/tic-absa/comment/58b98e40ec4a89c761000e8d,contenido,neutral
http://example.org/tic-absa/comment/58b9c82dec4a894498001080,evaluacion,neutral
http://example.org/tic-absa/comment/58b9c82dec4a894498001080,interaccion,neutral
http://example.org/tic-absa/comment/58ba01f8ec4a89c761000e9c,interaccion,neutral
http://example.org/tic-absa/comment/58ba1b46ec4a896c9b000edd,docente,neutral
http://example.org/tic-absa/comment/58bac6cdec4a89449800108f,evaluacion,neutral
http://example.org/tic-absa/comment/58bc4e79ec4a8938d4000e65,docente,neutral
http://example.org/tic-absa/comment/58bc98c3ec4a89449800109c,contenido,neutral
http://example.org/tic-absa/comment/58bd6e02ec4a8938d4000e70,contenido,neutral
http://example.org/tic-absa/comment/58bd71d6ec4a896c9b000ef7,interaccion,neutral
http://example.org/tic-absa/comment/58bd71e8ec4a89c761000ebe,evaluacion,neutral
http://example.org/tic-absa/comment/58bd741aec4a896c9b000efa,evaluacion,neutral
http://example.org/tic-absa/comment/58bd7439ec4a8938d4000e73,plataforma,neutral
http://example.org/tic-absa/comment/58bd7495ec4a89c761000ec0,evaluacion,neutral
http://example.org/tic-absa/comment/58bd74e5ec4a89c761000ec1,evaluacion,neutral
http://example.org/tic-absa/comment/58bd758dec4a896c9b000efb,plataforma,neutral
http://example.org/tic-absa/comment/58bd937fec4a896c9b000efe,docente,neutral
http://example.org/tic-absa/comment/58bdac66ec4a89c761000ec9,contenido,neutral
http://example.org/tic-absa/comment/58bdbdeeec4a89c761000eca,evaluacion,neutral
http://example.org/tic-absa/comment/58bdc6a4ec4a8938d4000e78,docente,neutral
http://example.org/tic-absa/comment/58bdc6a4ec4a8938d4000e78,evaluacion,neutral
http://example.org/tic-absa/comment/58bdd803ec4a8944980010b7,docente,neutral
http://example.org/tic-absa/comment/58bdd803ec4a8944980010b7,evaluacion,neutral
http://example.org/tic-absa/comment/58bdf212ec4a89c761000ed1,evaluacion,neutral
http://example.org/tic-absa/comment/58bdf627ec4a89c761000ed4,docente,neutral
http://example.org/tic-absa/comment/58bdf627ec4a89c761000ed4,evaluacion,neutral
http://example.org/tic-absa/comment/58be0094ec4a89c761000ed6,contenido,neutral
http://example.org/tic-absa/comment/58be0094ec4a89c761000ed6,docente,neutral
http://example.org/tic-absa/comment/58be0094ec4a89c761000ed6,evaluacion,neutral
http://example.org/tic-absa/comment/58be0bbfec4a8938d4000e7c,evaluacion,neutral
http://example.org/tic-absa/comment/58be31efec4a8938d4000e80,interaccion,neutral
http://example.org/tic-absa/comment/58bebb3eec4a8938d4000e81,evaluacion,neutral
http://example.org/tic-absa/comment/58bed015ec4a896c9b000f14,docente,neutral
http://example.org/tic-absa/comment/58bed1f5ec4a896c9b000f15,docente,neutral
http://example.org/tic-absa/comment/58bf777fec4a89c761000efa,contenido,neutral
http://example.org/tic-absa/comment/58bf80ddec4a8938d4000e92,interaccion,neutral
http://example.org/tic-absa/comment/58bf86faec4a89c761000efe,docente,neutral
http://example.org/tic-absa/comment/58bfe0ebec4a8944980010da,evaluacion,neutral
http://example.org/tic-absa/comment/58c00a0fec4a896c9b000f31,evaluacion,neutral
http://example.org/tic-absa/comment/58c00ba7ec4a8938d4000e97,docente,neutral
http://example.org/tic-absa/comment/58c00ba7ec4a8938d4000e97,evaluacion,neutral
http://example.org/tic-absa/comment/58c08555ec4a89c761000f0c,contenido,neutral
http://example.org/tic-absa/comment/58c08555ec4a89c761000f0c,evaluacion,neutral
http://example.org/tic-absa/comment/58c118bfec4a8938d4000ea5,contenido,neutral
http://example.org/tic-absa/comment/58c118bfec4a8938d4000ea5,evaluacion,neutral
http://example.org/tic-absa/comment/58c119f5ec4a896c9b000f3f,evaluacion,neutral
http://example.org/tic-absa/comment/58c11a58ec4a8944980010e1,evaluacion,neutral
http://example.org/tic-absa/comment/58c11c06ec4a8944980010e2,interaccion,neutral
http://example.org/tic-absa/comment/58c15dc2ec4a896c9b000f45,docente,neutral
http://example.org/tic-absa/comment/58c15dc2ec4a896c9b000f45,evaluacion,neutral
http://example.org/tic-absa/comment/58c15eedec4a8938d4000ea7,contenido,negative
http://example.org/tic-absa/comment/58c15eedec4a8938d4000ea7,interaccion,negative
http://example.org/tic-absa/comment/58c1666cec4a8944980010e7,docente,neutral
http://example.org/tic-absa/comment/58c16b5bec4a896c9b000f48,docente,neutral
http://example.org/tic-absa/comment/58c16b5bec4a896c9b000f48,interaccion,neutral
http://example.org/tic-absa/comment/58c17b94ec4a896c9b000f4a,docente,neutral
http://example.org/tic-absa/comment/58c17b94ec4a896c9b000f4a,plataforma,neutral
http://example.org/tic-absa/comment/58c1f664ec4a8944980010f4,evaluacion,neutral
http://example.org/tic-absa/comment/58c22619ec4a896c9b000f55,docente,neutral
http://example.org/tic-absa/comment/58c232fcec4a896c9b000f5a,docente,neutral
http://example.org/tic-absa/comment/58c232fcec4a896c9b000f5a,interaccion,neutral
http://example.org/tic-absa/comment/58c29af5ec4a8944980010f9,contenido,positive
http://example.org/tic-absa/comment/58c2b2beec4a896c9b000f5f,interaccion,neutral
http://example.org/tic-absa/comment/58c40520ec4a896c9b000f67,docente,neutral
http://example.org/tic-absa/comment/58c4b437ec4a89c761000f38,contenido,neutral
http://example.org/tic-absa/comment/58c4b437ec4a89c761000f38,docente,neutral
http://example.org/tic-absa/comment/58c4b437ec4a89c761000f38,interaccion,neutral
http://example.org/tic-absa/comment/58c5e55cec4a89c761000f3d,docente,neutral
http://example.org/tic-absa/comment/58c6efa7ec4a894498001119,docente,neutral
http://example.org/tic-absa/comment/58c703c6ec4a896c9b000f88,docente,negative
http://example.org/tic-absa/comment/58c71915ec4a89449800111e,docente,neutral
http://example.org/tic-absa/comment/58c725b5ec4a89c761000f50,docente,neutral
http://example.org/tic-absa/comment/58c75cebec4a894498001120,docente,neutral
http://example.org/tic-absa/comment/58c7fa10ec4a894498001121,plataforma,neutral
http://example.org/tic-absa/comment/58c81069ec4a894498001124,docente,neutral
http://example.org/tic-absa/comment/58c89385ec4a894498001132,docente,neutral
http://example.org/tic-absa/comment/58c89385ec4a894498001132,evaluacion,neutral
http://example.org/tic-absa/comment/58c89491ec4a894498001133,evaluacion,neutral
http://example.org/tic-absa/comment/58c8af56ec4a8938d4000ef2,docente,negative
http://example.org/tic-absa/comment/58c8b3e0ec4a89c761000f60,docente,neutral
http://example.org/tic-absa/comment/58c9629fec4a89c761000f68,docente,neutral
http://example.org/tic-absa/comment/58c963bcec4a89c761000f69,docente,neutral
http://example.org/tic-absa/comment/58c963bcec4a89c761000f69,evaluacion,neutral
http://example.org/tic-absa/comment/58c9a990ec4a896c9b000faa,docente,neutral
http://example.org/tic-absa/comment/58c9fe03ec4a896c9b000fae,docente,negative
http://example.org/tic-absa/comment/58ca0cc9ec4a89c761000f7a,interaccion,neutral
http://example.org/tic-absa/comment/58cac7dfec4a896c9b000fb5,docente,neutral
http://example.org/tic-absa/comment/58cac7dfec4a896c9b000fb5,evaluacion,neutral
http://example.org/tic-absa/comment/58cac7dfec4a896c9b000fb5,interaccion,neutral
http://example.org/tic-absa/comment/58cada21ec4a89c761000f81,contenido,neutral
http://example.org/tic-absa/comment/58cadb43ec4a894498001149,evaluacion,neutral
http://example.org/tic-absa/comment/58cb16c6ec4a89449800114c,docente,neutral
http://example.org/tic-absa/comment/58cb16c6ec4a89449800114c,interaccion,neutral
http://example.org/tic-absa/comment/58cb1c75ec4a89c761000f8c,docente,neutral
http://example.org/tic-absa/comment/58cb1c75ec4a89c761000f8c,evaluacion,neutral
http://example.org/tic-absa/comment/58cb2395ec4a8938d4000f13,interaccion,neutral
http://example.org/tic-absa/comment/58cb3ce6ec4a896c9b000fc1,docente,mixed
http://example.org/tic-absa/comment/58cbc19cec4a89c761000f90,evaluacion,neutral
http://example.org/tic-absa/comment/58cbc2eaec4a894498001152,plataforma,neutral
http://example.org/tic-absa/comment/58cbf652ec4a89c761000f93,docente,neutral
http://example.org/tic-absa/comment/58cbf7ccec4a8938d4000f1a,docente,neutral
http://example.org/tic-absa/comment/58cbf7ccec4a8938d4000f1a,evaluacion,neutral
http://example.org/tic-absa/comment/58cc987aec4a89c761000f9b,evaluacion,neutral
http://example.org/tic-absa/comment/58cc9ad3ec4a89449800115a,evaluacion,neutral
http://example.org/tic-absa/comment/58cd644aec4a89c761000f9d,docente,neutral
